ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.5,1.0,0.20257523276778094,1.0,0.6256712295499299,1.0,1.0,0.0,0.0,0
0.0,1.0,0.8489063409410447,1.0,0.6002607454416659,0.0,1.0,0.0,0.0,0
0.0,1.0,0.34858922188567293,1.0,0.624809030567836,1.0,1.0,1.0,0.0,0
0.0,0.6666666666666666,0.5114171608055211,1.0,0.6871364478600126,1.0,1.0,1.0,1.0,0
0.5,1.0,0.23522915147900905,1.0,0.5245882182529711,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.42679720430702717,1.0,0.5791586224998603,0.0,1.0,1.0,0.0,0
0.0,1.0,0.33963240716774523,1.0,0.6805119902355623,1.0,1.0,0.0,0.0,0
0.5,1.0,0.5414596839472909,1.0,0.6105298700804369,0.0,1.0,0.0,0.0,0
1.0,1.0,0.2747170438179246,1.0,0.4768008571739649,0.0,1.0,0.0,0.0,0
0.0,1.0,0.5977832059273802,1.0,0.5327740510340332,1.0,1.0,0.0,0.0,0
0.5,1.0,0.38123110027759816,1.0,0.5289027754270312,0.0,1.0,0.0,0.0,0
0.0,1.0,0.4363105668721487,1.0,0.39908506924864434,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.31234566246980616,1.0,0.6095870830712409,0.0,1.0,0.0,1.0,0
1.0,1.0,0.23078795400802518,1.0,0.6236809119813121,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3731556183868011,1.0,0.5618664116409734,0.0,1.0,0.0,0.0,0
1.0,1.0,0.24877804013222715,1.0,0.6733838575189629,0.0,1.0,0.0,0.0,0
0.5,1.0,0.20774034614735196,1.0,0.5657944331479988,1.0,1.0,0.0,0.0,0
0.0,1.0,0.20433402499531794,1.0,0.5226441425964109,0.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.3532468924189106,1.0,0.5007068160786067,1.0,1.0,0.0,0.0,0
0.5,1.0,0.281342363223688,1.0,0.622608672075966,1.0,1.0,0.0,0.0,0
1.0,1.0,0.5089817191104119,1.0,0.4721853346808978,1.0,1.0,0.0,0.0,0
0.0,1.0,0.37838105679117734,1.0,0.5458851875965791,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.49977194508964,1.0,0.6433007859798623,0.0,1.0,0.0,0.0,0
1.0,1.0,0.22794517546502877,1.0,0.5407314493049419,0.0,1.0,0.0,0.0,0
0.5,1.0,0.31431946204959743,1.0,0.5489155722390971,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.5097919837955498,1.0,0.6486047842214149,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.3968439917537781,1.0,0.5635303143933069,1.0,1.0,0.0,0.0,0
1.0,1.0,0.0752015280168779,1.0,0.4883731955894363,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.4883775385839802,1.0,0.6910310357994903,0.0,1.0,0.0,0.0,0
0.5,1.0,0.3314891684142987,1.0,0.5335338060338515,0.0,1.0,0.0,0.0,0
0.5,1.0,0.3515653961330372,1.0,0.6251869085158165,0.0,1.0,1.0,0.0,0
0.5,1.0,0.7231057926594698,1.0,0.4893165566122002,0.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.4611051878793996,1.0,0.7124049623185674,1.0,1.0,0.0,0.0,0
1.0,1.0,0.15307633082466565,1.0,0.5042043168049631,0.0,1.0,0.0,0.0,0
0.0,1.0,0.5750342852985372,1.0,0.6316442579249096,1.0,1.0,1.0,0.0,0
1.0,0.6666666666666666,0.1823381141447883,0.0,0.6879410032387094,1.0,1.0,0.0,0.0,0
0.5,1.0,0.46589335517922814,1.0,0.5370544528392518,1.0,1.0,0.0,0.0,0
0.5,1.0,0.44355514187403366,1.0,0.439577107691503,0.0,1.0,0.0,0.0,0
0.0,1.0,0.24181191020086454,1.0,0.6337071436059624,1.0,1.0,0.0,1.0,0
0.0,1.0,0.3929276300175607,1.0,0.5284412268296655,0.0,1.0,1.0,0.0,0
0.0,1.0,0.6077485887661686,1.0,0.4725455807451749,0.0,1.0,0.0,0.0,0
0.5,1.0,0.4826525696449308,1.0,0.4969387577938824,0.0,1.0,0.0,0.0,0
0.5,1.0,0.24885228404638454,1.0,0.533345300996402,1.0,1.0,0.0,0.0,0
0.5,1.0,0.35705067185921513,1.0,0.5101681185058143,0.0,1.0,0.0,0.0,0
0.5,1.0,0.4250764656480796,1.0,0.5791836219808806,1.0,1.0,0.0,1.0,0
1.0,0.6666666666666666,0.389081748656787,1.0,0.6828095410512012,1.0,1.0,0.0,0.0,0
0.5,1.0,0.4504335290629034,1.0,0.6767146622260104,1.0,1.0,0.0,0.0,0
1.0,1.0,0.40073131512265686,1.0,0.4660459618730797,1.0,1.0,0.0,0.0,0
1.0,1.0,0.23093295819403267,1.0,0.6503534046851092,1.0,1.0,1.0,0.0,0
0.0,1.0,0.42026153268294125,1.0,0.6703265870229657,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.3137728696952381,1.0,0.5765242426274302,0.0,1.0,0.0,0.0,0
0.5,1.0,0.3171806842905209,1.0,0.6322143131738263,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2738857264844266,1.0,0.5548840910618366,0.0,1.0,1.0,0.0,0
0.5,1.0,0.4764181533689036,1.0,0.614093949124035,0.0,1.0,0.0,0.0,0
0.5,1.0,0.28764573985725955,1.0,0.48531719389454875,1.0,1.0,0.0,0.0,0
1.0,1.0,0.47108454035055664,1.0,0.5684723460166083,1.0,1.0,1.0,0.0,0
0.5,0.6666666666666666,0.23884532046810406,1.0,0.655663661627649,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.41593576349400485,1.0,0.6570061071846571,1.0,1.0,0.0,0.0,0
0.5,1.0,0.40426135667232843,1.0,0.7191219938803745,0.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.9794549358230202,1.0,0.6878599227865002,1.0,1.0,0.0,0.0,0
0.5,1.0,0.39160307440072345,1.0,0.7273328137794755,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.40068455972369904,1.0,0.40590797364379233,1.0,1.0,0.0,1.0,1
0.0,1.0,0.10720675827181372,1.0,0.8304481240170284,0.0,1.0,1.0,0.0,1
0.5,1.0,0.37106331691343053,1.0,0.34673795201086055,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.8561771781194106,1.0,0.395453915364397,0.0,1.0,0.0,0.0,1
0.5,1.0,0.3542025817313462,1.0,0.4986155074576953,1.0,1.0,0.0,0.0,1
0.5,1.0,0.19831102081344454,1.0,0.7667539018340093,0.0,1.0,0.0,0.0,1
1.0,0.6666666666666666,0.4099959689835855,1.0,0.6357885530453911,1.0,1.0,1.0,0.0,1
0.0,1.0,0.260820664892057,1.0,0.7981931883976937,1.0,1.0,0.0,0.0,1
0.5,1.0,0.4809882846999498,1.0,0.5484549726028628,0.0,1.0,0.0,0.0,1
0.5,1.0,0.23944207241672644,1.0,0.6096651751110018,1.0,1.0,1.0,0.0,1
0.5,1.0,0.47543784386766935,1.0,0.6553705542724677,1.0,1.0,0.0,0.0,1
0.0,1.0,0.2431508287265324,1.0,0.7391958379918203,1.0,1.0,0.0,0.0,1
0.5,1.0,0.4006527757740354,1.0,0.6675349230472885,1.0,1.0,0.0,0.0,1
0.0,1.0,0.38258208581649256,1.0,0.5637980880547263,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.29762254616475703,1.0,0.622308072750759,1.0,1.0,1.0,0.0,1
0.0,1.0,0.6551326349649883,1.0,0.35269221965797454,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.5490773062296825,0.0,0.328934996020714,1.0,1.0,0.0,0.0,1
0.5,1.0,0.2565978044110931,1.0,0.5870740237755544,1.0,1.0,1.0,0.0,1
0.5,1.0,0.38010528692421464,1.0,0.6601167545962838,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.38621860577974676,1.0,0.5075328718645424,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.7881014631745605,0.0,0.25608263569090794,1.0,1.0,0.0,1.0,1
0.5,1.0,0.13647606294356654,1.0,0.8262950441932089,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.6385292062466759,1.0,0.47995887177205426,1.0,1.0,0.0,0.0,1
0.0,1.0,0.5052329416540569,1.0,0.5530305021679127,1.0,1.0,0.0,0.0,1
0.5,1.0,0.39290243619131554,1.0,0.6820346996621416,1.0,1.0,1.0,0.0,1
1.0,0.6666666666666666,0.3879887778585501,1.0,0.4994106315652575,1.0,1.0,1.0,0.0,1
0.5,0.6666666666666666,0.7169150571304586,0.0,0.38755467344013694,0.0,1.0,0.0,0.0,1
0.5,1.0,0.2988459048194862,1.0,0.5808516855557597,1.0,1.0,0.0,0.0,1
0.0,1.0,0.3169915510148623,1.0,0.4148946832697678,1.0,1.0,1.0,0.0,1
0.5,1.0,0.44808883149222617,1.0,0.8083397973923644,1.0,1.0,0.0,0.0,1
1.0,0.6666666666666666,0.35881596575001384,1.0,0.4442656220893468,1.0,1.0,0.0,0.0,1
0.0,1.0,0.23400526595883867,1.0,0.707632449611018,0.0,1.0,0.0,0.0,1
0.0,1.0,0.34060171310434517,1.0,0.360697991364689,0.0,1.0,0.0,0.0,1
0.5,1.0,0.5950609774301301,1.0,0.6833295995516931,0.0,1.0,1.0,0.0,1
0.0,1.0,0.3244214231937894,1.0,0.5047919283758153,0.0,1.0,0.0,0.0,1
0.0,1.0,0.2962464760134817,1.0,0.5511930745243486,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.44840640194814746,1.0,0.6512478527657166,0.0,1.0,0.0,0.0,1
0.5,1.0,0.4680265098082475,1.0,0.7851686475079753,1.0,1.0,0.0,0.0,1
0.5,1.0,0.5668662668888036,1.0,0.6569995779655324,0.0,1.0,0.0,0.0,1
0.5,1.0,0.25831208437092473,1.0,0.6744077686560226,1.0,1.0,0.0,0.0,1
1.0,0.6666666666666666,0.4981610336785358,0.0,0.33830793298260226,1.0,1.0,0.0,0.0,1
0.0,1.0,0.3241241749252757,1.0,0.7563592628513142,1.0,1.0,0.0,1.0,1
1.0,0.6666666666666666,0.6975129102833555,1.0,0.5592499917417739,0.0,1.0,0.0,0.0,1
0.0,1.0,0.27897169196124305,1.0,0.6268067278268636,1.0,1.0,1.0,0.0,1
0.0,0.6666666666666666,0.6150218665488778,0.0,0.4444360321120201,1.0,1.0,0.0,1.0,1
0.5,1.0,0.2980755952893484,1.0,0.6579322420547203,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.6399817862278366,1.0,0.48921619459688875,1.0,1.0,0.0,0.0,1
0.5,1.0,0.610149914514618,1.0,0.44946024463222795,0.0,1.0,0.0,0.0,1
0.0,1.0,0.23088451477944053,1.0,0.6814663418091604,0.0,1.0,1.0,0.0,1
0.0,1.0,0.12466873263400062,1.0,0.5615851996456596,1.0,1.0,0.0,0.0,1
0.0,1.0,0.5882243812800731,1.0,0.6979899628323287,1.0,1.0,1.0,0.0,1
1.0,0.6666666666666666,0.6714960814058872,1.0,0.6277869286182126,1.0,1.0,0.0,0.0,1
0.0,1.0,0.5152032248219969,1.0,0.4871051101183484,0.0,1.0,1.0,0.0,1
1.0,0.6666666666666666,0.6091506877651449,1.0,0.6116208736867274,1.0,1.0,0.0,0.0,1
0.5,1.0,0.5161832398094277,1.0,0.503721387317529,1.0,1.0,1.0,0.0,1
0.5,0.6666666666666666,0.5788464065071324,0.0,0.364390307665206,0.0,1.0,0.0,0.0,1
1.0,0.6666666666666666,0.7693512874174083,1.0,0.6023043852933493,0.0,1.0,0.0,0.0,1
0.0,1.0,0.22453547294011747,1.0,0.43158760999363316,1.0,1.0,0.0,0.0,1
1.0,1.0,0.46525043523949616,1.0,0.7480776384781186,1.0,1.0,0.0,0.0,1
0.0,1.0,0.33956379077592336,1.0,0.45813186460610134,1.0,1.0,0.0,0.0,1
0.5,1.0,0.4728565231760053,1.0,0.442420322785331,1.0,1.0,0.0,0.0,1
0.0,1.0,0.4368284882202425,1.0,0.4740928390385649,0.0,1.0,0.0,0.0,1
0.0,1.0,0.2022742728955249,1.0,0.5192099775882716,0.0,1.0,0.0,0.0,1
1.0,0.6666666666666666,0.72067035395469,1.0,0.501472777835088,1.0,1.0,0.0,0.0,1
0.5,1.0,0.19994173004389648,1.0,0.6774012858867743,1.0,1.0,0.0,0.0,1
0.0,1.0,0.33929476094728794,1.0,0.4732287441556913,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.6087091378775419,1.0,0.4739194003325802,1.0,1.0,0.0,0.0,1
1.0,0.6666666666666666,0.5328367078306973,1.0,0.3665557383550685,1.0,1.0,0.0,0.0,1
0.0,1.0,0.17414887772000212,1.0,0.5923757776336241,1.0,1.0,0.0,1.0,1
0.5,1.0,0.3604597050772419,1.0,0.6571103433776769,1.0,1.0,1.0,0.0,1
0.5,1.0,0.4244485659651791,1.0,0.6835245472520665,0.0,1.0,0.0,0.0,1
0.0,1.0,0.22727821416758084,1.0,0.5842848684240263,0.0,1.0,0.0,1.0,1
1.0,0.6666666666666666,0.9975559612343333,1.0,0.257231689276526,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.34293917176687494,1.0,0.5841988200648769,1.0,1.0,0.0,1.0,1
0.5,0.6666666666666666,0.4850905164711864,1.0,0.27937471484065585,0.0,1.0,1.0,0.0,1
0.0,0.6666666666666666,0.718583455824043,1.0,0.4931725753983982,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.4065166918555191,1.0,0.4191401076482089,1.0,1.0,1.0,0.0,1
0.5,1.0,0.2542030691281043,1.0,0.5259202862902126,0.0,1.0,0.0,0.0,1
0.0,1.0,0.2815761063008244,1.0,0.49138034348037696,0.0,1.0,0.0,0.0,1
0.0,1.0,0.3158531601615857,1.0,0.8315242746500875,0.0,1.0,0.0,0.0,1
0.5,1.0,0.24415341755590744,1.0,0.7395344737997919,1.0,1.0,0.0,0.0,1
1.0,1.0,0.3409524097557886,1.0,0.541819337417408,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.4502800164874388,1.0,0.539691409703747,0.0,1.0,1.0,0.0,1
0.0,1.0,0.3956420129444484,1.0,0.5947139291222847,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.5878138061634375,1.0,0.4488036321656575,0.0,1.0,0.0,1.0,1
0.0,0.6666666666666666,0.5391936097289926,1.0,0.37431691939527834,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.3479198592358657,1.0,0.5935480308809326,0.0,1.0,1.0,0.0,1
0.5,1.0,0.3563981369620453,1.0,0.5083503558776088,1.0,1.0,0.0,0.0,1
0.0,1.0,0.45670104933913686,1.0,0.7234354867812699,1.0,1.0,0.0,0.0,1
0.0,1.0,0.39988124856897794,1.0,0.5343395722289944,1.0,1.0,0.0,0.0,1
0.5,1.0,0.2731283207990534,1.0,0.5869454362830153,1.0,1.0,0.0,0.0,1
0.5,1.0,0.40506956872616107,1.0,0.4786679115959992,1.0,1.0,1.0,0.0,1
0.0,1.0,0.2345100695775131,1.0,0.5671348490247913,1.0,1.0,0.0,0.0,1
0.5,1.0,0.22147048818763146,1.0,0.6564390416852873,0.0,1.0,1.0,0.0,1
0.0,1.0,0.23607284678376203,1.0,0.6460240773957577,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.27445720930359024,1.0,0.420730006241943,1.0,1.0,0.0,0.0,1
0.5,1.0,0.5652754147325576,1.0,0.45830498485267057,0.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.5320422283296871,1.0,0.49627046128925983,0.0,1.0,0.0,0.0,0
1.0,1.0,0.16336725331249344,1.0,0.6156117670719639,1.0,1.0,0.0,0.0,0
0.0,1.0,0.6028971779758815,1.0,0.4373763530722338,0.0,1.0,1.0,0.0,0
1.0,0.6666666666666666,0.17050857549597478,1.0,0.5893737393655771,1.0,1.0,0.0,1.0,0
0.5,1.0,0.39381079683186704,1.0,0.6078998731860502,0.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.47580679228267964,1.0,0.5183281897983283,1.0,1.0,0.0,0.0,0
0.5,1.0,0.41660111957373913,1.0,0.6363312966674344,1.0,1.0,0.0,0.0,0
0.5,1.0,0.5747321030610343,1.0,0.6027153430764746,0.0,1.0,0.0,0.0,0
0.0,1.0,0.30667895436058223,1.0,0.6737976470710002,1.0,1.0,0.0,1.0,0
1.0,1.0,0.3207628004321609,1.0,0.5179260641156528,0.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.2279116648569117,1.0,0.4607527548113937,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.3572127724587796,1.0,0.4858914840359499,1.0,1.0,0.0,0.0,0
1.0,1.0,0.17976809404992097,1.0,0.7359265917822897,0.0,1.0,0.0,0.0,0
0.0,1.0,0.386066768505325,1.0,0.39435671553265195,0.0,1.0,0.0,0.0,0
0.0,1.0,0.7769182709096536,1.0,0.5028550685317079,1.0,1.0,1.0,0.0,0
0.5,1.0,0.24192782051538167,1.0,0.7869985609381628,1.0,1.0,1.0,0.0,0
0.0,1.0,0.47240939046608116,1.0,0.4976084833088541,1.0,1.0,0.0,0.0,0
0.5,1.0,0.3436204839046469,1.0,0.6823010532319344,1.0,1.0,1.0,0.0,0
0.0,0.6666666666666666,0.20704579766541767,1.0,0.491975622687958,1.0,1.0,0.0,0.0,0
1.0,1.0,0.28709341637964414,1.0,0.6917120655897399,0.0,1.0,1.0,0.0,0
0.0,1.0,0.3279816128626049,1.0,0.5624577716704591,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.26710116758578395,1.0,0.6827297802916885,1.0,1.0,1.0,0.0,0
0.0,1.0,0.43403180755012133,1.0,0.4810073870663081,1.0,1.0,0.0,0.0,0
1.0,1.0,0.27716417684199474,1.0,0.5185837794264809,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3074421280617931,1.0,0.630007890654841,0.0,1.0,0.0,0.0,0
0.5,1.0,0.40608380514710324,1.0,0.4987144730493229,1.0,1.0,0.0,0.0,0
0.5,1.0,0.6259256722047207,1.0,0.618659219821684,1.0,1.0,0.0,0.0,0
0.0,1.0,0.5997362943652467,1.0,0.5749583210990535,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3577803213655816,1.0,0.6459218164281096,1.0,1.0,0.0,0.0,0
0.5,1.0,0.6835271821861562,1.0,0.3780779461578152,0.0,1.0,0.0,0.0,0
0.0,1.0,0.2404461663384393,1.0,0.6182060345828497,1.0,1.0,0.0,0.0,0
0.5,1.0,0.3839143219698328,1.0,0.4991957584108414,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2900060752932491,1.0,0.5521461163472755,0.0,1.0,1.0,0.0,0
0.5,0.6666666666666666,0.3333540010629018,1.0,0.4389239267252802,0.0,1.0,0.0,0.0,0
0.5,1.0,0.23605390524375158,1.0,0.5367811237709291,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.19704537845413816,1.0,0.6867398453997128,1.0,1.0,0.0,0.0,0
0.0,1.0,0.5802439803192603,1.0,0.4811810963876508,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.33741370599572,1.0,0.5754040146780947,0.0,1.0,0.0,0.0,0
0.5,1.0,0.7116057417029774,1.0,0.46875236943699544,0.0,1.0,1.0,0.0,0
0.5,1.0,0.21034822594396232,1.0,0.5143548861939093,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.28045869156391534,1.0,0.3757278223063424,1.0,1.0,1.0,0.0,0
0.0,1.0,0.45067854375165023,1.0,0.37286869342116125,0.0,1.0,0.0,0.0,0
1.0,1.0,0.3588865602487733,1.0,0.5917086236981407,1.0,1.0,0.0,0.0,0
0.5,1.0,0.4487252902637484,1.0,0.550349906746637,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.2848217483380936,1.0,0.5228644736441318,1.0,1.0,0.0,0.0,0
1.0,1.0,0.19579210322671184,1.0,0.7013445100643777,0.0,1.0,0.0,0.0,0
0.5,1.0,0.32281352697971727,1.0,0.5950723533634333,1.0,1.0,1.0,0.0,0
0.5,0.6666666666666666,0.48493325291180617,1.0,0.5296342682308746,0.0,1.0,0.0,0.0,0
0.5,1.0,0.2338757247977973,1.0,0.5731046332681983,0.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.4278457322875683,1.0,0.4489527085347596,1.0,1.0,0.0,0.0,0
0.5,1.0,0.37698862000030536,1.0,0.6666804558537732,0.0,1.0,0.0,0.0,0
1.0,1.0,0.15540489199369129,1.0,0.7597451364100372,0.0,1.0,1.0,0.0,0
0.5,1.0,0.2741529887827594,1.0,0.596543452958331,1.0,1.0,0.0,0.0,0
0.5,1.0,0.7340705632721883,1.0,0.40382030078446074,1.0,1.0,0.0,0.0,0
0.5,1.0,0.5984355671764972,1.0,0.659024848003356,1.0,1.0,0.0,0.0,0
0.5,1.0,0.3414666649315901,1.0,0.7234252796631399,0.0,1.0,0.0,1.0,0
0.5,1.0,0.3329980778188169,1.0,0.7493668149733913,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.10989592541649124,1.0,0.7964673375500512,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.17809185568750976,1.0,0.7039492538308599,1.0,1.0,0.0,0.0,0
0.5,1.0,0.42994904245590015,1.0,0.5481754895323363,1.0,1.0,1.0,0.0,0
0.5,1.0,0.4057296191313251,1.0,0.5440889683932965,1.0,1.0,0.0,0.0,0
0.5,1.0,0.4543033154922035,1.0,0.6181616687523265,1.0,1.0,0.0,0.0,0
0.0,1.0,0.25791189941083453,1.0,0.7267036893522447,1.0,1.0,0.0,0.0,0
0.0,1.0,0.7984294485224335,1.0,0.42827947788373777,1.0,1.0,0.0,0.0,0
0.0,1.0,0.37339851934739354,1.0,0.5043398221682855,1.0,1.0,0.0,0.0,0
0.5,1.0,0.31950152104815766,1.0,0.7602165194850633,0.0,1.0,1.0,0.0,0
0.5,1.0,0.33533107028036124,1.0,0.6146014204471254,1.0,1.0,0.0,0.0,0
0.5,1.0,0.43783035527910424,1.0,0.7388244451298915,1.0,1.0,0.0,0.0,0
0.0,1.0,0.8525042715877624,1.0,0.37701252020485737,1.0,1.0,0.0,1.0,0
0.0,1.0,0.32684262412784,1.0,0.5229189365611676,0.0,1.0,0.0,0.0,0
1.0,1.0,0.3669824329957911,1.0,0.6705693691840561,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.3099875697037027,1.0,0.6080197273129873,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.32741437326852474,1.0,0.5261560510333028,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2883315671086055,1.0,0.6503275419271837,0.0,1.0,0.0,0.0,0
0.5,1.0,0.2941621706010397,1.0,0.6548184777901671,1.0,1.0,0.0,1.0,0
1.0,1.0,0.30940663009861646,1.0,0.7127626275247673,1.0,1.0,0.0,0.0,0
1.0,1.0,0.22566236629121308,1.0,0.7197040210456569,1.0,1.0,1.0,0.0,0
0.5,1.0,0.5526027837354325,1.0,0.5921711169414161,1.0,1.0,0.0,0.0,0
1.0,1.0,0.06749147302055569,1.0,0.7668518372058348,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.406078679825586,1.0,0.5620339869714617,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.23514581804032622,1.0,0.7057786525112462,1.0,1.0,0.0,0.0,0
0.5,1.0,0.35972803539621756,1.0,0.482964308567788,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.11226079168103303,1.0,0.6920569632566942,0.0,1.0,0.0,0.0,0
0.5,1.0,0.31467290329137726,1.0,0.5521678058228026,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.2575357120672013,1.0,0.39360534817371673,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.4610202082833911,1.0,0.49500688626947326,0.0,1.0,1.0,0.0,0
0.0,0.6666666666666666,0.29528323016460584,1.0,0.43807927521835566,0.0,1.0,1.0,0.0,0
0.0,1.0,0.2901125895375307,1.0,0.531487324488319,0.0,1.0,0.0,0.0,0
0.0,1.0,0.5617166429742437,1.0,0.21147170679945423,1.0,1.0,0.0,1.0,0
0.5,1.0,0.4467292379329019,1.0,0.5257801894599362,1.0,1.0,0.0,0.0,0
1.0,1.0,0.4175585474231372,1.0,0.5563285345764518,1.0,1.0,0.0,1.0,0
0.5,1.0,0.2734137222465184,1.0,0.5264638528482984,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2780483363500199,1.0,0.7290636063142474,0.0,1.0,0.0,1.0,0
0.0,1.0,0.4352361148339859,1.0,0.6376850386914041,1.0,1.0,0.0,0.0,0
0.5,1.0,0.41709432557711107,1.0,0.6063149278014006,1.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.07380242874437912,1.0,0.6870194348170263,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.26205025281840316,1.0,0.636074552829469,1.0,1.0,0.0,0.0,0
0.5,1.0,0.3362494661377332,1.0,0.43882133215122654,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3888011058752673,1.0,0.6214662233669467,1.0,1.0,0.0,0.0,0
0.5,1.0,0.292895648321894,1.0,0.6090485846084719,1.0,1.0,0.0,0.0,0
1.0,1.0,0.23513585685419305,1.0,0.7942240669642225,0.0,1.0,0.0,0.0,0
0.5,1.0,0.33637186000352814,1.0,0.6317236438599615,1.0,0.0,0.0,0.0,0
0.0,1.0,0.2933067816932611,1.0,0.5623164382859441,0.0,1.0,0.0,0.0,0
0.5,1.0,0.45135114903799545,1.0,0.5157717689487398,0.0,1.0,0.0,0.0,0
0.0,1.0,0.4185472753172641,1.0,0.557245159301753,1.0,1.0,0.0,0.0,0
0.0,1.0,0.40468965589683575,1.0,0.33158746561613756,1.0,1.0,0.0,0.0,0
1.0,1.0,0.5367441290892268,1.0,0.5924426652905519,1.0,1.0,0.0,1.0,0
0.5,1.0,0.1438965393388878,1.0,0.8218302494796919,0.0,1.0,0.0,0.0,0
0.5,1.0,0.16897923212743804,1.0,0.7708804111668255,1.0,1.0,1.0,0.0,0
0.5,1.0,0.6316751057468722,1.0,0.5224518048214072,1.0,1.0,1.0,0.0,0
1.0,1.0,0.30413530359814295,1.0,0.5921648613666187,1.0,1.0,0.0,0.0,0
0.5,1.0,0.3804442828916245,1.0,0.5568670481833695,1.0,1.0,0.0,1.0,0
0.0,1.0,0.5835102665058071,1.0,0.5209085906733346,1.0,1.0,0.0,0.0,0
0.5,1.0,0.46714435294152795,1.0,0.6327259558241904,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2222964994203831,1.0,0.5508724934639961,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3629902298516692,1.0,0.4259551725206597,1.0,1.0,0.0,0.0,0
0.5,1.0,0.36406272955787267,1.0,0.5071239186854812,0.0,1.0,0.0,0.0,0
1.0,1.0,0.14819698900038167,1.0,0.8912901056389098,1.0,1.0,0.0,0.0,0
0.0,1.0,0.5894973613463639,1.0,0.5095596535527075,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.2125016574005117,1.0,0.6889100150892132,0.0,1.0,0.0,0.0,0
0.5,1.0,0.42721919898406424,1.0,0.6031689466343058,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2860621696921823,1.0,0.6497392664297642,0.0,1.0,0.0,1.0,0
0.5,1.0,0.18590738949311536,1.0,0.7266161047633718,1.0,1.0,0.0,0.0,0
0.5,1.0,0.31710649250703066,1.0,0.5873935203496579,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.2025480538595445,1.0,0.7038705137754772,0.0,1.0,0.0,0.0,0
